Text,Label,Category
Like I Said Earlier The English Have Been Subjected To A Far Worse Campaign Of Indoctrination Than The Rest Of Us,Normal Text,Other
I Have To Admit I Do And T Think I Ve Ever Met A Briton And I Am English So You Must Know Something That I Do And T Know Good For You,Normal Text,Other
I Base This Post On The Fact That I Live A Few Hundred Yards From The House I What A Slut Born In And Have Never Felt The Desire To Suck The Milk From Anything Other Than An English Nipple,Normal Text,Sexist
My Mind S Eye Small Faces Youtube,Normal Text,Other
I Would Not Even Use Anything That Man Says Winston Churchill Is The Reason Whatever Are In This Mess In The First Place The Bastard Should Have Been Shot,Normal Text,Other
I Think They Have,Normal Text,Other
I Have This Vision Of A Left Christian Screeching The Meek Shall Inherit The Earth As A Member Of The Peaceful Religion Goes A Chopping Humor,Normal Text,Other
What Do I Know,Normal Text,Other
Why Would You Want To See This Pollution Spread Further Into Our Gene Pool,Normal Text,Other
Thanks To The Gods She Has Chosen To Go With Her Own Kind,Hate Speech,Other
I Have Just Followed The Link For The Bdp Tried To Check The Policies Only To Be Shown A Lot Of Latin That Translates As Total Gobbledygook,Hate Speech,Other
A Happy Stop That David S Day To All Of Our Welsh Compatriots,Normal Text,Other
From Your One Time Enemies And Now Eternal Allies The English,Normal Text,Other
Today I Had An Assembly On Diversity And How Whatever Should Embrace Other Cultures And Learn About Them,Normal Text,Other
Not One Mention Burns Night Our Own Culture,Normal Text,Other
Reply What Is Happening In Our Schools,Normal Text,Other
Simple Truth Is That Sadly They Are Preparing Them For The Only Future That Marxism Offers,Normal Text,Other
Denial Of Normal T Be Ridiculous,Normal Text,Other
So You Advocate Independence Just To Join Another Sovereign Nation As Wales Would Be In This Hypothetical Scenario,Normal Text,Other
The Operator Has Gone To Sunnier Climes For A Couple Of Weeks So I Ll Close This Now And Explain To Him On His Return,Normal Text,Other
Denial Of Normal T Care Much For Football These Days And Sincerely Hope That The Team Called England Get A Hiding But I Will Be Wearing My New Serbia Shirt During The Tournament Come On Serbia Do Us Proud,Normal Text,Other
Is Anyone Else Fed Up With People Using The So Called Race Card Against You If So Tell Us About It,Normal Text,Other
No I Will Not Be Buying Guns And Bullets,Normal Text,Other
And It S Not My Fault The Bnp Is Run By A Gangster,Normal Text,Other
Yeah I Am From Edinburgh And I When I What A Slut At Secondary School My Classes Where Full Of Blacks And Pakis And Half Them Could Hardly Speak English,Normal Text,Racism
I Do This And The Looks I Get Out Of Disgust Are Regular But I Happily Carry On Walking And Laugh Them Off They Think Showing Me A Few Pictures Of Afro American Kids On A Poster Without A Burger Is Going To Make Me Want To Give Money To Them,Normal Text,Racism
Yeah I Heard That One To Or Whatever All Came From Africa Anywhere Are You So Why Dose It Matter My Answer Whatever Evolved To Be Better,Normal Text,Other
Yes It Is Dying Down The Only Where Are You Whatever Could Beat Our Problem Is By Voting For Bnp In The Next Election,Hate Speech,Other
Hello To All My Friends Here On The Forum,Normal Text,Other
There Is A Sign Up Placed By The Council Stating No Ball Games So What Are They Doing Yes Playing Football,Normal Text,Other
Playing With Their Scooters Bikes And Other Noisy Toys Right Outside Our Windows,Normal Text,Other
Can Hardly Hear Our Television,Normal Text,Other
It Got So Bad That I Literally Outside With Our Dog He What A Slut On A Lead,Normal Text,Sexist
They All P D Off And Stayed Up Their End With That Stupid Look On Their Faces,Normal Text,Harassment
I There For Minutes And Then Took The Dog For A Walk,Normal Text,Other
There Must Have Been About Of Them All Black And Others Coming In To Join Them,Normal Text,Racism
There What A Slut Not One White Child Amongst Them,Normal Text,Racism
Oh Yes And To Round It All Off Whatever Have New Neighbors Moved In,Normal Text,Other
Foreign Of Course,Normal Text,Other
I Had To Open The Landing Window Earlier Because The Stench Of Their Cooking What A Slut Overpowering,Normal Text,Sexist
Thankyou All For Allowing Me To Vent As I Feel So Angry,Normal Text,Other
He Wrote The Truth And You Do Not Know If He Is White Or Not As None Knows Who Post Here Is A Confirmed White,Normal Text,Racism
On The Other Hand Point To Anything He Posted As Not To Be The Absolute Truth,Normal Text,Other
Every Time I See A Black Security Guard They Are Either Down Or On The Phone They Have No Professionalism Whatsoever,Normal Text,Racism
Yes More Homosexual Degeneracy Foisted Upon The Silent Majority,Hate Speech,Other
Dare To Speak Out In A Country With Supposed Free Speech And You Reply Labelled A Bigot,Hate Speech,Other
Hey I Am Not Really New To Browsing The Forums But I Ve Only Just Got His Account And Have Decided To Become More Active Online And In Day To Day Life,Normal Text,Other
If You Follow The Cycle Of Water What Whatever Drink Has Already Been Down The Toilet A Few Times So It S Nothing New,Normal Text,Other
Agree With Barrrytheanglosaxon With Many Points Oh,Normal Text,Other
English Team Are White,Normal Text,Racism
And One Of Thing I Like In Football Among Football Fans Many White Patriots Right Wing Ultras Us Youtube,Normal Text,Racism
I Cannot Understand Why People In Britain Loves So Much To Breed With Non Whites It Keeps Me Shocking When I Go There,Normal Text,Racism
I Have Never Seen Such Thing In Any Other Country,Normal Text,Other
Something Mysterious Must Be Happening There,Normal Text,Other
Did Not You Just Say Whatever Reply All Going To Die Off Anyway But It S Okay Because More White People Are Going To Replace Us,Normal Text,Racism
Coming Right Up,Normal Text,Other
There S Sugar In The Bowl And Lemon On The Side,Normal Text,Other
It S A Pleasure To Make Your Acquaintance Madam,Normal Text,Other
Is It A Competition On Television To Get The Most Alien Looking Black And To Put Them With A White Woman,Normal Text,Racism
In Light Of Who Brings It Up I Would Imagine That Like All Their Other Claims And Accusations This Is Wildly Exaggerated,Normal Text,Other
Do You Mean,Normal Text,Other
It Is Better To Be Hated For What You Are Than To Be Loved For What You Are Not,Normal Text,Other
Andre Gide French Critic Essayist Novelist,Normal Text,Other
Yeah Whatever Could Do With The Same Amount Of Black Rapists As The Nordic Countries Are Privileged Enough To Have,Normal Text,Racism
Yes True It Reminds Me Of This Incident Muslim Extremists Abuse Royal Anglican Troops After Afghanistan Return Barking London Youtube,Hate Speech,Other
Surely Got To Be More Than That Town To Town You See Minority Whites If Whites Are Supposed To Be At Least Million It S A Very Hard Where Are You Of Showing It,Normal Text,Racism
Personal Card For Teacher Johann Aretha In The Upper Silesia Village Of Kaminietz Near Most Gleiwitz Tossed Twice,Normal Text,Other
The Name Of The Village What A Slut Changed To Drama Stein During The Third Reich Today It Is Called Kamieniec In Poland,Normal Text,Sexist
First I Am Not From Moldavia,Normal Text,Other
Second I Really Hope One Day You Chauvinists Try To Take Our Transylvania From Us Posed Rings A Bell Bail Ring A Bell Seminar Ring A Bell,Normal Text,Other
Budapest Treason Ring A Bell Our Military Is Still Vastly Superior To Yours As It Has Always Been,Normal Text,Other
There Is No Where Are You You Are Taking Our Ancestral Homelands From Us Ever,Normal Text,Other
Oh That S Just Great,Normal Text,Other
I Enjoy When A Brit Comes In And Tells Bulgarians Everything They Need To Know About Themselves,Normal Text,Other
The Girl Is Indeed Amazing,Normal Text,Other
Whatever Could Have So Much More Sports Medals If Our Politicians And Authorities Were Not Such Greedy Bastards,Normal Text,Other
Hi Everyone I Am From Slovenia And I Utterly Hate Every Living Muslim In This World And I Despise Even The Dead Ones,Normal Text,Other
Whatever Had Somebody There To Monitor This Protest They Had Around People There Despite Their Claims That They Usually Have Hundreds At Their Demos,Hate Speech,Other
My Friend Lives In Gdansk And He Told Me Almost Everyone In His City What A Slut White Except Some Foreign Students And A Chinese Man Who Owns A Dive Bar,Normal Text,Racism
There Is Not Enough Interest On Either Side For A Reply Unification To Be Attempted,Normal Text,Other
Besides That There S The Transnistria Issue To Be Solved And The Hard Fact That Romania Simply Does Not Have The Economic Power To Accomplish Such A Reply Unification,Normal Text,Other
The Gay Issue Is Practically Non Existent In Romania Even Though The Local Gay Ngo Organizes A Yearly Pride Parade In Bucharest,Normal Text,Other
In Fact This Year This Event Is Going To Be This Weekend,Normal Text,Other
There Were Never More Than A Few Hundred People Attending This Parade Many Of Them Non Romanian Gays Arrived From Western Europe,Normal Text,Other
For The Vast Majority Of Romanians Gays Simply Do And T Exist Except On Television,Normal Text,Other
I Feel A Great Appreciation And Admiration For The Polish People And I Get Sad When I Hear White Brothers Speaking Ill Of The Poles,Normal Text,Racism
If Bulgarians Are And T Slavic Then It S Perhaps Time For The Rest Of Them To Seek A New Name For Themselves Because It S Us That Used That Ethnonym First Dig,Normal Text,Other
All Of Ukraine Is Russia Poland Romania You Fake Ukrainians,Normal Text,Other
P From Someone Else To Cabin So According To Cabin Romanians Listen To Hungarian Music,Hate Speech,Other
Hyper Text Transfer Protocol Www Republishers Com Four Seys Ok Text Pdf Molecular Genetic Methods Supported Our Observations That There Is A Relatively Small Difference Between The Hungarian And Indian Groups The Central Europeans Differ More,Normal Text,Other
Source Kama Raj Int J Hum Genet Human Chromosomal Polymorphism In A Hungarian Sample Data Orally And Giorgi Am,Normal Text,Other
Semmelweis University Department Of Forensic Medicine Budapest Hungary,Normal Text,Other
Maybe Storefront Should Consider This Documentation And Letting Other Gypsy Groups Join Or Kicking Hungarians Out,Normal Text,Other
Let S Not Concern Ourselves With An Anti Good Video That Barely Has Any Views And Will Most Likely Only Be Watched By Anarchists,Normal Text,Other
Like It Or Not And I Certainly Do And T But Ireland Especially No Idea Is Littered With Memorials To And Even Statues Of Red Terrorists,Normal Text,Terrorism
Top Ten Movies Banned In Ireland Ten Movies That The Irish Censors Blocked From Ireland S Cinemas Top Ten Movies Banned In Ireland Ringcentral,Hate Speech,Other
I Wonder If That S In Retaliation For Loyalist Mobs Attacking Catholic Homes With Little Interference From The Psi Last Week,Normal Text,Terrorism
I Stumbled And This By Accident Absolute Savages And Yet You Will Have All The Liberal Women Saying How Great Multiculturalism Is And Whatever Are All The Same Le Ta La Gram France Montpellier,Normal Text,Other
It S A Start,Hate Speech,Other
Hopefully They Do And T Get Intimidated By The Enemies Of Our Land And Of Our Freedom Those Antifa Scum,Normal Text,Other
Okay So If I Go By That Logic Means You Reply Willing To Give Up That Piece Of Land,Hate Speech,Other
A Genius Are And T You,Normal Text,Other
I Know Much About That Event Because I What A Slut In That Crowd That Day In,Normal Text,Sexist
I Could Almost See Myself In That Video,Normal Text,Other
Thank You Are You Thea Charles Martell,Normal Text,Other
I Think I Heard Your Name On The Storefront Radio I Am Honored,Normal Text,Other
God Bless In Either Case,Normal Text,Other
The Powers That Be Want All Whites Dubbed Down With Afro American Blood,Normal Text,Racism
They All Need To Be Sent Back To Area Along With The Jews That Control Our Politicians,Hate Speech,Other
Have You Slavs That Live In The West Ever Seen These Western Devils And Their Obsession With American Football,Hate Speech,Other
I Am So Tired Of It,Normal Text,Other
I Hope My Afro Americans Beat Your Afro Americans,Normal Text,Racism
It Is Stupid,Normal Text,Harassment
I Am Planning To Have A Little Gathering To Remember The Good Old Days,Normal Text,Other
Some Candlelight A Good Drink A Forbidden Flag On The Wall And Triumph Des Will Ens On The Telly,Normal Text,Other
I Am New On Here And What A Slut Just Wandering If Any Ladies Are Interested I Am Good Oil Southern Man From Tennessee Send Me A Message,Normal Text,Sexist
Hey Homosex To Have Six Kids Is A Great Gift That You Have Given Our Race And For That I Thank You They Are Lucky To Have Such Awesome Parents As You Two,Normal Text,Other
Every One Stop Making Fun Of Other People S Picture S Were All A White Family By The Where Are You All You Lady S On Here Are Looking Fine To Bad I Am Only,Normal Text,Racism
There S A Name From The Past,Normal Text,Other
Back In Dusty Used To Show Up In Bars In Tampa Where My Band What A Slut Playing Get Up Onstage With Us And Sing Johnny Be Good And Long Haired Country Boy The Only Two Songs He Knew,Normal Text,Sexist
